,data,year,row_number
9313,Questionable,2019,884
9314,Questionable,2019,885
9315,Questionable,2019,886
9316,Questionable,2019,887
9317,Out,2019,210
9318,Questionable,2019,888
9319,Questionable,2019,889
9320,Out,2019,211
9321,Out,2019,212
9322,Questionable,2019,890
9323,Questionable,2019,891
9324,Questionable,2019,892
9325,Out,2019,213
9326,Out,2019,214
9327,Out,2019,215
9328,Questionable,2019,893
9329,Questionable,2019,894
9330,Out,2019,216
9331,Questionable,2019,895
9332,Out,2019,217
9333,Questionable,2019,896
9334,Questionable,2019,897
9335,Questionable,2019,898
9336,Questionable,2019,899
9337,Questionable,2019,900
9338,Out,2019,218
9339,Out,2019,219
9340,Questionable,2019,901
9341,Out,2019,220
9342,Questionable,2019,902
9343,Questionable,2019,903
9344,Out,2019,221
9345,Questionable,2019,904
9346,Out,2019,222
9347,Out,2019,223
9348,Questionable,2019,905
9349,Out,2019,224
9350,Out,2019,225
9351,Out,2019,226
9352,Questionable,2019,906
9353,Out,2019,227
9354,Out,2019,228
9355,Out,2019,229
9356,Out,2019,230
9357,Out,2019,231
9358,Out,2019,232
9359,Questionable,2019,907
9360,Out,2019,233
9361,Out,2019,234
9362,Out,2019,235
9363,Questionable,2019,908
9364,Questionable,2019,909
9365,Out,2019,236
9366,Questionable,2019,910
9367,Out,2019,237
9368,Out,2019,238
9369,Out,2019,239
9370,Questionable,2019,911
9371,Questionable,2019,912
9372,Questionable,2019,913
9373,Out,2019,240
9374,Questionable,2019,914
9375,Questionable,2019,915
9376,Out,2019,241
9377,Out,2019,242
9378,Out,2019,243
9379,Questionable,2019,916
9380,Questionable,2019,917
9381,Out,2019,244
9382,Out,2019,245
9383,Questionable,2019,918
9384,Questionable,2019,919
9385,Questionable,2019,920
9386,Out,2019,246
9387,Questionable,2019,921
9388,Out,2019,247
9389,Questionable,2019,922
9390,Questionable,2019,923
9391,Out,2019,248
9392,Out,2019,249
9393,Questionable,2019,924
9394,Questionable,2019,925
9395,Out,2019,250
9396,Out,2019,251
9397,Out,2019,252
9398,Out,2019,253
9399,Questionable,2019,926
9400,Out,2019,254
9401,Out,2019,255
9402,Out,2019,256
9403,Out,2019,257
9404,Questionable,2019,927
9405,Out,2019,258
9406,Out,2019,259
9407,Out,2019,260
9408,Questionable,2019,928
9409,Out,2019,261
9410,Out,2019,262
9411,Out,2019,263
9412,Out,2019,264
9413,Questionable,2019,929
9414,Questionable,2019,930
9415,Out,2019,265
9416,Out,2019,266
9417,Questionable,2019,931
9418,Out,2019,267
9419,Questionable,2019,932
9420,Questionable,2019,933
9421,Questionable,2019,934
9422,Out,2019,268
9423,Out,2019,269
9424,Out,2019,270
9425,Out,2019,271
9426,Out,2019,272
9427,Out,2019,273
9428,Out,2019,274
9429,Out,2019,275
9430,Questionable,2019,935
9431,Out,2019,276
9432,Questionable,2019,936
9433,Questionable,2019,937
9434,Out,2019,277
9435,Questionable,2019,938
9436,Questionable,2019,939
9437,Questionable,2019,940
9438,Out,2019,278
9439,Out,2019,279
9440,Questionable,2019,941
9441,Out,2019,280
9442,Out,2019,281
9443,Out,2019,282
9444,Out,2019,283
9445,Questionable,2019,942
9446,Out,2019,284
9447,Questionable,2019,943
9448,Out,2019,285
9449,Questionable,2019,944
9450,Questionable,2019,945
9451,Questionable,2019,946
9452,Questionable,2019,947
9453,Out,2019,286
9454,Questionable,2019,948
9455,Questionable,2019,949
9456,Questionable,2019,950
9457,Out,2019,287
9458,Out,2019,288
9459,Out,2019,289
9460,Questionable,2019,951
9461,Questionable,2019,952
9462,Questionable,2019,953
9463,Out,2019,290
9464,Questionable,2019,954
9465,Out,2019,291
9466,Questionable,2019,955
9467,Out,2019,292
9468,Questionable,2019,956
9469,Questionable,2019,957
9470,Out,2019,293
9471,Questionable,2019,958
9472,Questionable,2019,959
9473,Questionable,2019,960
9474,Questionable,2019,961
9475,Questionable,2019,962
9476,Questionable,2019,963
9477,Out,2019,294
9478,Questionable,2019,964
9479,Questionable,2019,965
9480,Out,2019,295
9481,Questionable,2019,966
9482,Out,2019,296
9483,Questionable,2019,967
9484,Questionable,2019,968
9485,Questionable,2019,969
9486,Out,2019,297
9487,Questionable,2019,970
9488,Questionable,2019,971
9489,Questionable,2019,972
9490,Out,2019,298
9491,Questionable,2019,973
9492,Out,2019,299
9493,Out,2019,300
9494,Questionable,2019,974
9495,Out,2019,301
9496,Out,2019,302
9497,Out,2019,303
9498,Questionable,2019,975
9499,Questionable,2019,976
9500,Questionable,2019,977
9501,Questionable,2019,978
9502,Out,2019,304
9503,Out,2019,305
9504,Out,2019,306
9505,Questionable,2019,979
9506,Questionable,2019,980
9507,Questionable,2019,981
9508,Questionable,2019,982
9509,Questionable,2019,983
9510,Questionable,2019,984
9511,Out,2019,307
9512,Questionable,2019,985
9513,Questionable,2019,986
9514,Questionable,2019,987
9515,Questionable,2019,988
9516,Questionable,2019,989
9517,Out,2019,308
9518,Out,2019,309
9519,Out,2019,310
9520,Questionable,2019,990
9521,Out,2019,311
9522,Out,2019,312
9523,Out,2019,313
9524,Questionable,2019,991
9525,Questionable,2019,992
9526,Questionable,2019,993
9527,Out,2019,314
9528,Questionable,2019,994
9529,Questionable,2019,995
9530,Questionable,2019,996
9531,Questionable,2019,997
9532,Questionable,2019,998
9533,Questionable,2019,999
9534,Out,2019,315
9535,Questionable,2019,1000
9536,Out,2019,316
9537,Questionable,2019,1001
9538,Out,2019,317
9539,Out,2019,318
9540,Questionable,2019,1002
9541,Out,2019,319
9542,Out,2019,320
9543,Questionable,2019,1003
9544,Out,2019,321
9545,Out,2019,322
9546,Out,2019,323
9547,Questionable,2019,1004
9548,Questionable,2019,1005
9549,Out,2019,324
9550,Questionable,2019,1006
9551,Questionable,2019,1007
9552,Out,2019,325
9553,Questionable,2019,1008
9554,Out,2019,326
9555,Questionable,2019,1009
9556,Questionable,2019,1010
9557,Out,2019,327
9558,Out,2019,328
9559,Out,2019,329
9560,Out,2019,330
9561,Out,2019,331
9562,Out,2019,332
9563,Out,2019,333
9564,Questionable,2019,1011
9565,Out,2019,334
9566,Questionable,2019,1012
9567,Questionable,2019,1013
9568,Questionable,2019,1014
9569,Out,2019,335
9570,Out,2019,336
9571,Out,2019,337
9572,Questionable,2019,1015
9573,Out,2019,338
9574,Questionable,2019,1016
9575,Out,2019,339
9576,Questionable,2019,1017
9577,Out,2019,340
9578,Out,2019,341
9579,Out,2019,342
9580,Out,2019,343
9581,Out,2019,344
9582,Out,2019,345
9583,Questionable,2019,1018
9584,Out,2019,346
9585,Out,2019,347
9586,Out,2019,348
9587,Out,2019,349
9588,Out,2019,350
9589,Out,2019,351
9590,Questionable,2019,1019
9591,Out,2019,352
9592,Questionable,2019,1020
9593,Questionable,2019,1021
9594,Questionable,2019,1022
9595,Questionable,2019,1023
9596,Questionable,2019,1024
9597,Questionable,2019,1025
9598,Questionable,2019,1026
9599,Questionable,2019,1027
9600,Questionable,2019,1028
9601,Questionable,2019,1029
9602,Questionable,2019,1030
9603,Questionable,2019,1031
9604,Out,2019,353
9605,Questionable,2019,1032
9606,Questionable,2019,1033
9607,Questionable,2019,1034
9608,Out,2019,354
9609,Out,2019,355
9610,Out,2019,356
9611,Questionable,2019,1035
9612,Questionable,2019,1036
9613,Out,2019,357
9614,Questionable,2019,1037
9615,Questionable,2019,1038
9616,Questionable,2019,1039
9617,Questionable,2019,1040
9618,Questionable,2019,1041
9619,Out,2019,358
9620,Out,2019,359
9621,Questionable,2019,1042
9622,Out,2019,360
9623,Questionable,2019,1043
9624,Out,2019,361
9625,Out,2019,362
9626,Out,2019,363
9627,Out,2019,364
9628,Out,2019,365
9629,Out,2019,366
9630,Questionable,2019,1044
9631,Questionable,2019,1045
9632,Out,2019,367
9633,Out,2019,368
9634,Questionable,2019,1046
9635,Questionable,2019,1047
9636,Questionable,2019,1048
9637,Questionable,2019,1049
9638,Questionable,2019,1050
9639,Questionable,2019,1051
9640,Questionable,2019,1052
9641,Questionable,2019,1053
9642,Questionable,2019,1054
9643,Questionable,2019,1055
9644,Out,2019,369
9645,Questionable,2019,1056
9646,Out,2019,370
9647,Out,2019,371
9648,Out,2019,372
9649,Out,2019,373
9650,Questionable,2019,1057
9651,Questionable,2019,1058
9652,Questionable,2019,1059
9653,Out,2019,374
9654,Questionable,2019,1060
9655,Questionable,2019,1061
9656,Questionable,2019,1062
9657,Out,2019,375
9658,Questionable,2019,1063
9659,Questionable,2019,1064
9660,Out,2019,376
9661,Out,2019,377
9662,Out,2019,378
9663,Questionable,2019,1065
9664,Out,2019,379
9665,Out,2019,380
9666,Out,2019,381
9667,Out,2019,382
9668,Out,2019,383
9669,Out,2019,384
9670,Questionable,2019,1066
9671,Out,2019,385
9672,Out,2019,386
9673,Questionable,2019,1067
9674,Questionable,2019,1068
9675,Questionable,2019,1069
9676,Questionable,2019,1070
9677,Questionable,2019,1071
9678,Questionable,2019,1072
9679,Out,2019,387
9680,Questionable,2019,1073
9681,Questionable,2019,1074
9682,Questionable,2019,1075
9683,Out,2019,388
9684,Out,2019,389
9685,Questionable,2019,1076
9686,Out,2019,390
9687,Questionable,2019,1077
9688,Out,2019,391
9689,Questionable,2019,1078
9690,Out,2019,392
9691,Questionable,2019,1079
9692,Questionable,2019,1080
9693,Out,2019,393
9694,Out,2019,394
9695,Questionable,2019,1081
9696,Out,2019,395
9697,Out,2019,396
9698,Questionable,2019,1082
9699,Out,2019,397
9700,Out,2019,398
9701,Out,2019,399
9702,Out,2019,400
9703,Out,2019,401
9704,Out,2019,402
9705,Out,2019,403
9706,Questionable,2019,1083
9707,Out,2019,404
9708,Out,2019,405
9709,Questionable,2019,1084
9710,Questionable,2019,1085
9711,Out,2019,406
9712,Out,2019,407
9713,Out,2019,408
9714,Questionable,2019,1086
9715,Questionable,2019,1087
9716,Out,2019,409
9717,Questionable,2019,1088
9718,Questionable,2019,1089
9719,Questionable,2019,1090
9720,Out,2019,410
9721,Out,2019,411
9722,Out,2019,412
9723,Questionable,2019,1091
9724,Questionable,2019,1092
9725,Questionable,2019,1093
9726,Questionable,2019,1094
9727,Out,2019,413
9728,Questionable,2019,1095
9729,Out,2019,414
9730,Questionable,2019,1096
9731,Questionable,2019,1097
9732,Out,2019,415
9733,Questionable,2019,1098
9734,Questionable,2019,1099
9735,Out,2019,416
9736,Out,2019,417
9737,Out,2019,418
9738,Questionable,2019,1100
9739,Out,2019,419
9740,Out,2019,420
9741,Out,2019,421
9742,Out,2019,422
9743,Out,2019,423
9744,Out,2019,424
9745,Out,2019,425
9746,Questionable,2019,1101
9747,Out,2019,426
9748,Out,2019,427
9749,Questionable,2019,1102
9750,Out,2019,428
9751,Out,2019,429
9752,Out,2019,430
9753,Out,2019,431
9754,Questionable,2019,1103
9755,Out,2019,432
9756,Questionable,2019,1104
9757,Questionable,2019,1105
9758,Out,2019,433
9759,Out,2019,434
9760,Out,2019,435
9761,Out,2019,436
9762,Out,2019,437
9763,Questionable,2019,1106
9764,Questionable,2019,1107
9765,Questionable,2019,1108
9766,Questionable,2019,1109
9767,Questionable,2019,1110
9768,Questionable,2019,1111
9769,Questionable,2019,1112
9770,Questionable,2019,1113
9771,Questionable,2019,1114
9772,Questionable,2019,1115
9773,Out,2019,438
9774,Questionable,2019,1116
9775,Questionable,2019,1117
9776,Questionable,2019,1118
9777,Out,2019,439
9778,Questionable,2019,1119
9779,Out,2019,440
9780,Out,2019,441
9781,Out,2019,442
9782,Out,2019,443
9783,Out,2019,444
9784,Questionable,2019,1120
9785,Out,2019,445
9786,Questionable,2019,1121
9787,Questionable,2019,1122
9788,Questionable,2019,1123
9789,Questionable,2019,1124
9790,Questionable,2019,1125
9791,Questionable,2019,1126
9792,Questionable,2019,1127
9793,Questionable,2019,1128
9794,Questionable,2019,1129
9795,Questionable,2019,1130
9796,Questionable,2019,1131
9797,Out,2019,446
9798,Out,2019,447
9799,Out,2019,448
9800,Questionable,2019,1132
9801,Questionable,2019,1133
9802,Questionable,2019,1134
9803,Questionable,2019,1135
9804,Out,2019,449
9805,Questionable,2019,1136
9806,Questionable,2019,1137
9807,Questionable,2019,1138
9808,Questionable,2019,1139
9809,Questionable,2019,1140
9810,Out,2019,450
9811,Out,2019,451
9812,Out,2019,452
9813,Out,2019,453
9814,Questionable,2019,1141
9815,Questionable,2019,1142
9816,Questionable,2019,1143
9817,Questionable,2019,1144
9818,Out,2019,454
9819,Questionable,2019,1145
9820,Out,2019,455
9821,Out,2019,456
9822,Out,2019,457
9823,Questionable,2019,1146
9824,Questionable,2019,1147
9825,Questionable,2019,1148
9826,Questionable,2019,1149
9827,Questionable,2019,1150
9828,Questionable,2019,1151
9829,Questionable,2019,1152
9830,Out,2019,458
9831,Questionable,2019,1153
9832,Questionable,2019,1154
9833,Out,2019,459
9834,Out,2019,460
9835,Out,2019,461
9836,Questionable,2019,1155
9837,Questionable,2019,1156
9838,Out,2019,462
9839,Questionable,2019,1157
9840,Questionable,2019,1158
9841,Out,2019,463
9842,Out,2019,464
9843,Questionable,2019,1159
9844,Questionable,2019,1160
9845,Out,2019,465
9846,Out,2019,466
9847,Questionable,2019,1161
9848,Out,2019,467
9849,Questionable,2019,1162
9850,Out,2019,468
9851,Out,2019,469
9852,Out,2019,470
9853,Out,2019,471
9854,Out,2019,472
9855,Questionable,2019,1163
9856,Questionable,2019,1164
9857,Out,2019,473
9858,Questionable,2019,1165
9859,Out,2019,474
9860,Questionable,2019,1166
9861,Questionable,2019,1167
9862,Questionable,2019,1168
9863,Questionable,2019,1169
9864,Questionable,2019,1170
9865,Questionable,2019,1171
9866,Questionable,2019,1172
9867,Questionable,2019,1173
9868,Out,2019,475
9869,Questionable,2019,1174
9870,Out,2019,476
9871,Questionable,2019,1175
9872,Out,2019,477
9873,Questionable,2019,1176
9874,Questionable,2019,1177
9875,Out,2019,478
9876,Out,2019,479
9877,Out,2019,480
9878,Out,2019,481
9879,Out,2019,482
9880,Out,2019,483
9881,Out,2019,484
9882,Questionable,2019,1178
9883,Questionable,2019,1179
9884,Out,2019,485
9885,Out,2019,486
9886,Questionable,2019,1180
9887,Out,2019,487
9888,Questionable,2019,1181
9889,Out,2019,488
9890,Questionable,2019,1182
9891,Out,2019,489
9892,Questionable,2019,1183
9893,Out,2019,490
9894,Out,2019,491
9895,Out,2019,492
9896,Out,2019,493
9897,Questionable,2019,1184
9898,Out,2019,494
9899,Out,2019,495
9900,Out,2019,496
9901,Questionable,2019,1185
9902,Out,2019,497
9903,Questionable,2019,1186
9904,Out,2019,498
9905,Out,2019,499
9906,Out,2019,500
9907,Out,2019,501
9908,Out,2019,502
9909,Out,2019,503
9910,Out,2019,504
9911,Out,2019,505
9912,Questionable,2019,1187
9913,Questionable,2019,1188
9914,Questionable,2019,1189
9915,Questionable,2019,1190
9916,Questionable,2019,1191
9917,Out,2019,506
9918,Out,2019,507
9919,Out,2019,508
9920,Questionable,2019,1192
9921,Out,2019,509
9922,Out,2019,510
9923,Questionable,2019,1193
9924,Questionable,2019,1194
9925,Out,2019,511
9926,Questionable,2019,1195
9927,Questionable,2019,1196
9928,Questionable,2019,1197
9929,Out,2019,512
9930,Questionable,2019,1198
9931,Out,2019,513
9932,Questionable,2019,1199
9933,Questionable,2019,1200
9934,Out,2019,514
9935,Questionable,2019,1201
9936,Questionable,2019,1202
9937,Out,2019,515
9938,Questionable,2019,1203
9939,Questionable,2019,1204
9940,Questionable,2019,1205
9941,Questionable,2019,1206
9942,Out,2019,516
9943,Out,2019,517
9944,Questionable,2019,1207
9945,Questionable,2019,1208
9946,Questionable,2019,1209
9947,Questionable,2019,1210
9948,Out,2019,518
9949,Out,2019,519
9950,Out,2019,520
9951,Out,2019,521
9952,Questionable,2019,1211
9953,Out,2019,522
9954,Out,2019,523
9955,Out,2019,524
9956,Out,2019,525
9957,Questionable,2019,1212
9958,Out,2019,526
9959,Out,2019,527
9960,Questionable,2019,1213
9961,Questionable,2019,1214
9962,Questionable,2019,1215
9963,Questionable,2019,1216
9964,Questionable,2019,1217
9965,Questionable,2019,1218
9966,Questionable,2019,1219
9967,Out,2019,528
9968,Out,2019,529
9969,Questionable,2019,1220
9970,Questionable,2019,1221
9971,Out,2019,530
9972,Out,2019,531
9973,Out,2019,532
9974,Questionable,2019,1222
9975,Questionable,2019,1223
9976,Out,2019,533
9977,Out,2019,534
9978,Questionable,2019,1224
9979,Out,2019,535
9980,Out,2019,536
9981,Out,2019,537
9982,Questionable,2019,1225
9983,Questionable,2019,1226
9984,Out,2019,538
9985,Questionable,2019,1227
9986,Out,2019,539
9987,Questionable,2019,1228
9988,Out,2019,540
9989,Questionable,2019,1229
9990,Questionable,2019,1230
9991,Out,2019,541
9992,Out,2019,542
9993,Questionable,2019,1231
9994,Out,2019,543
9995,Out,2019,544
9996,Questionable,2019,1232
9997,Questionable,2019,1233
9998,Questionable,2019,1234
9999,Questionable,2019,1235
10000,Questionable,2019,1236
10001,Out,2019,545
10002,Out,2019,546
10003,Out,2019,547
10004,Questionable,2019,1237
10005,Questionable,2019,1238
10006,Out,2019,548
10007,Questionable,2019,1239
10008,Out,2019,549
10009,Out,2019,550
10010,Questionable,2019,1240
10011,Out,2019,551
10012,Out,2019,552
10013,Out,2019,553
10014,Out,2019,554
10015,Questionable,2019,1241
10016,Questionable,2019,1242
10017,Questionable,2019,1243
10018,Out,2019,555
10019,Questionable,2019,1244
10020,Questionable,2019,1245
10021,Out,2019,556
10022,Questionable,2019,1246
10023,Out,2019,557
10024,Questionable,2019,1247
10025,Questionable,2019,1248
10026,Out,2019,558
10027,Out,2019,559
10028,Questionable,2019,1249
10029,Questionable,2019,1250
10030,Questionable,2019,1251
10031,Out,2019,560
10032,Out,2019,561
10033,Out,2019,562
10034,Questionable,2019,1252
10035,Out,2019,563
10036,Questionable,2019,1253
10037,Out,2019,564
10038,Questionable,2019,1254
10039,Out,2019,565
10040,Questionable,2019,1255
10041,Questionable,2019,1256
10042,Out,2019,566
10043,Questionable,2019,1257
10044,Questionable,2019,1258
10045,Questionable,2019,1259
10046,Questionable,2019,1260
10047,Questionable,2019,1261
10048,Questionable,2019,1262
10049,Out,2019,567
10050,Questionable,2019,1263
10051,Questionable,2019,1264
10052,Questionable,2019,1265
10053,Questionable,2019,1266
10054,Questionable,2019,1267
10055,Questionable,2019,1268
10056,Out,2019,568
10057,Out,2019,569
10058,Questionable,2019,1269
10059,Out,2019,570
10060,Out,2019,571
10061,Out,2019,572
10062,Out,2019,573
10063,Out,2019,574
10064,Out,2019,575
10065,Questionable,2019,1270
10066,Questionable,2019,1271
10067,Questionable,2019,1272
10068,Out,2019,576
10069,Questionable,2019,1273
10070,Questionable,2019,1274
10071,Questionable,2019,1275
10072,Questionable,2019,1276
10073,Questionable,2019,1277
10074,Questionable,2019,1278
10075,Out,2019,577
10076,Questionable,2019,1279
10077,Questionable,2019,1280
10078,Questionable,2019,1281
10079,Questionable,2019,1282
10080,Questionable,2019,1283
10081,Questionable,2019,1284
10082,Questionable,2019,1285
10083,Questionable,2019,1286
10084,Questionable,2019,1287
10085,Questionable,2019,1288
10086,Questionable,2019,1289
10087,Out,2019,578
10088,Questionable,2019,1290
10089,Out,2019,579
10090,Out,2019,580
10091,Questionable,2019,1291
10092,Questionable,2019,1292
10093,Questionable,2019,1293
10094,Questionable,2019,1294
10095,Questionable,2019,1295
10096,Questionable,2019,1296
10097,Out,2019,581
10098,Out,2019,582
10099,Out,2019,583
10100,Out,2019,584
10101,Out,2019,585
10102,Questionable,2019,1297
10103,Questionable,2019,1298
10104,Questionable,2019,1299
10105,Out,2019,586
10106,Questionable,2019,1300
10107,Questionable,2019,1301
10108,Out,2019,587
10109,Out,2019,588
10110,Out,2019,589
10111,Out,2019,590
10112,Questionable,2019,1302
10113,Out,2019,591
10114,Questionable,2019,1303
10115,Questionable,2019,1304
10116,Out,2019,592
10117,Out,2019,593
10118,Out,2019,594
10119,Questionable,2019,1305
10120,Questionable,2019,1306
